Roll (x), Pitch (Y), Yaw (Z), Time (s)
-5.37,-0.77,80.77,462.67
-5.39,-0.72,81.12,462.78
-5.34,-0.76,82.85,462.99
-5.43,-0.77,83.17,463.11
-5.38,-0.79,80.96,463.22
-5.45,-0.79,80.32,463.33
-5.41,-0.76,82.07,463.45
-5.41,-0.77,82.89,463.56
-5.43,-0.72,82.55,463.68
-5.41,-0.75,81.23,463.79
-5.38,-0.77,80.48,463.90
-5.48,-0.80,83.36,464.02
-5.49,-0.75,84.18,464.24
-5.47,-0.81,84.38,464.36
-5.49,-0.75,82.39,464.47
-5.40,-0.76,80.91,464.58
-5.42,-0.77,80.29,464.70
-5.43,-0.82,84.82,464.81
-5.44,-0.77,83.76,464.93
-5.43,-0.79,80.49,465.04
-5.43,-0.73,82.16,465.15
-5.44,-0.85,82.49,465.27
-5.46,-0.81,86.44,465.48
-5.46,-0.79,85.24,465.59
-5.44,-0.77,84.61,465.70
-5.47,-0.77,84.12,465.82
-5.45,-0.79,82.90,465.93
-5.42,-0.73,83.08,466.05
-5.42,-0.74,83.64,466.16
-5.44,-0.79,83.09,466.27
-5.38,-0.82,82.31,466.39
-5.38,-0.84,81.26,466.50
-5.38,-0.75,80.16,466.73
-5.42,-0.81,80.29,466.84
-5.41,-0.77,79.36,466.95
-5.39,-0.76,79.20,467.07
-5.41,-0.77,78.11,467.18
-5.41,-0.72,80.50,467.30
-5.38,-0.80,83.29,467.41
-5.37,-0.78,82.78,467.52
-5.44,-0.74,81.29,467.64
-5.38,-0.77,83.56,467.75
-5.42,-0.83,80.65,467.96
-5.40,-0.75,80.79,468.08
-5.38,-0.80,80.40,468.19
-5.43,-0.73,79.61,468.30
-5.47,-0.71,81.40,468.42
-5.43,-0.80,83.17,468.53
-5.39,-0.73,83.38,468.65
-5.42,-0.76,83.41,468.76
-5.46,-0.81,82.85,468.87
-5.41,-0.78,80.18,468.99
-5.40,-0.75,82.71,469.21
-5.43,-0.75,81.42,469.33
-5.41,-0.77,82.60,469.44
-5.46,-0.74,83.23,469.55
-5.44,-0.78,80.77,469.67
-5.43,-0.78,82.24,469.78
-5.34,-0.72,83.65,469.90
-5.41,-0.77,84.81,470.01
-5.38,-0.78,82.45,470.12
-5.47,-0.75,82.38,470.24
-5.38,-0.73,83.53,470.45
-5.38,-0.70,81.48,470.56
-5.45,-0.78,84.84,470.67
-5.40,-0.76,82.12,470.79
-5.39,-0.77,81.14,470.90
-5.33,-0.76,79.21,471.02
-5.40,-0.78,81.26,471.13
-5.42,-0.77,80.49,471.24
-5.44,-0.79,80.22,471.36
-5.44,-0.76,79.96,471.47
-5.46,-0.77,79.97,471.70
-5.42,-0.78,78.27,471.81
-5.40,-0.77,81.12,471.92
-5.43,-0.78,80.50,472.04
-5.39,-0.79,80.97,472.15
-5.36,-0.81,83.15,472.27
-5.40,-0.78,79.91,472.38
-5.43,-0.77,81.08,472.49
-5.40,-0.72,81.27,472.61
-5.46,-0.81,82.11,472.72
-5.40,-0.76,83.13,472.93
-5.39,-0.75,83.42,473.05
-5.38,-0.74,84.59,473.16
-5.38,-0.79,84.42,473.27
-5.35,-0.77,83.42,473.39
-5.47,-0.75,81.10,473.50
-5.44,-0.75,82.20,473.62
-5.44,-0.82,82.82,473.73
-5.40,-0.77,82.26,473.84
-5.39,-0.79,83.31,473.96
-5.36,-0.75,79.23,474.18
-5.42,-0.77,79.06,474.30
-5.37,-0.79,81.25,474.41
-5.47,-0.74,80.09,474.52
-5.48,-0.70,80.48,474.64
-5.43,-0.78,79.83,474.75
-5.38,-0.77,81.78,474.87
-5.42,-0.79,75.44,474.98
-5.40,-0.72,78.05,475.09
-5.48,-0.74,80.37,475.21
-5.44,-0.77,79.60,475.42
-5.46,-0.76,81.69,475.53
-5.49,-0.71,81.58,475.64
-5.43,-0.73,82.73,475.76
-5.46,-0.73,83.44,475.87
-5.42,-0.75,81.33,475.99
-5.44,-0.75,80.36,476.10
-5.41,-0.79,81.00,476.21
-5.42,-0.76,80.43,476.33
-5.40,-0.77,79.62,476.44
-5.40,-0.73,84.05,476.67
-5.49,-0.72,81.73,476.78
-5.44,-0.77,81.80,476.89
-5.44,-0.76,81.69,477.01
-5.43,-0.80,80.34,477.12
-5.45,-0.82,78.98,477.24
-5.41,-0.77,80.30,477.35
-5.42,-0.84,80.25,477.46
-5.46,-0.78,78.03,477.58
-5.46,-0.76,77.22,477.69
-5.45,-0.68,81.48,477.90
-5.41,-0.80,80.21,478.02
-5.38,-0.77,80.96,478.13
-5.45,-0.76,81.12,478.24
-5.40,-0.70,80.05,478.36
-5.38,-0.81,80.94,478.47
-5.45,-0.78,82.24,478.58
-5.44,-0.74,87.10,478.70
-5.41,-0.82,85.53,478.81
-5.48,-0.75,85.78,478.93
-5.44,-0.79,80.75,479.15
-5.41,-0.79,82.53,479.27
-5.38,-0.79,83.39,479.38
-5.39,-0.77,85.60,479.49
-5.44,-0.79,85.07,479.61
-5.37,-0.77,84.46,479.72
-5.50,-0.77,81.30,479.83
-5.43,-0.75,79.08,479.95
-5.39,-0.77,83.33,480.06
-5.40,-0.70,82.55,480.18
-5.48,-0.79,82.16,480.39
-5.39,-0.81,80.97,480.50
-5.47,-0.74,80.11,480.61
-5.37,-0.78,79.67,480.73
-5.41,-0.79,80.06,480.84
-5.44,-0.77,81.52,480.96
-5.35,-0.79,81.86,481.07
-5.43,-0.76,80.89,481.18
-5.40,-0.75,80.44,481.30
-5.44,-0.80,79.67,481.41
-5.46,-0.73,82.29,481.64
-5.41,-0.76,81.65,481.75
-5.36,-0.78,80.88,481.86
-5.39,-0.80,80.11,481.98
-5.42,-0.79,80.85,482.09
-5.43,-0.77,82.10,482.21
-5.40,-0.79,83.15,482.32
-5.46,-0.77,83.68,482.43
-5.41,-0.78,82.26,482.55
-5.43,-0.75,81.84,482.66
-5.43,-0.74,83.02,482.87
-5.48,-0.70,81.01,482.99
-5.50,-0.84,78.64,483.10
-5.44,-0.71,78.21,483.21
-5.49,-0.79,78.85,483.33
-5.45,-0.73,81.15,483.44
-5.46,-0.73,83.06,483.56
-5.42,-0.79,81.52,483.67
-5.44,-0.82,81.86,483.78
-5.39,-0.79,80.66,483.90
-5.42,-0.80,86.23,484.12
-5.44,-0.77,86.63,484.24
-5.40,-0.76,85.56,484.35
-5.38,-0.79,85.96,484.46
-5.42,-0.74,84.97,484.58
-5.41,-0.82,84.32,484.69
-5.41,-0.76,82.32,484.81
-5.43,-0.78,81.88,484.92
-5.44,-0.83,81.97,485.03
-5.47,-0.84,84.75,485.15
-5.40,-0.74,79.94,485.36
-5.42,-0.79,79.62,485.47
-5.46,-0.74,82.75,485.58
-5.48,-0.82,82.22,485.70
-5.40,-0.78,83.15,485.81
-5.39,-0.84,82.47,485.93
-5.44,-0.76,81.97,486.04
-5.40,-0.68,82.92,486.15
-5.43,-0.82,83.46,486.27
-5.44,-0.82,83.68,486.38
-5.44,-0.71,80.87,486.61
-5.45,-0.84,82.39,486.72
-5.47,-0.73,83.09,486.83
-5.48,-0.76,83.35,486.95
-5.44,-0.74,80.25,487.06
-5.38,-0.79,79.97,487.18
-5.43,-0.73,82.58,487.29
-5.46,-0.82,82.15,487.40
-5.44,-0.74,83.18,487.52
-5.45,-0.79,81.19,487.63
-5.41,-0.79,81.34,487.84
-5.44,-0.75,84.10,487.96
-5.46,-0.79,85.09,488.07
-5.39,-0.81,81.65,488.18
-5.41,-0.82,81.73,488.30
-5.47,-0.77,80.36,488.41
-5.44,-0.74,82.23,488.53
-5.35,-0.79,80.75,488.64
-5.45,-0.78,79.58,488.75
-5.45,-0.81,79.54,488.87
-5.40,-0.77,82.53,489.09
-5.45,-0.82,81.35,489.21
-5.40,-0.84,81.72,489.32
-5.46,-0.77,80.84,489.43
-5.41,-0.83,81.14,489.55
-5.41,-0.83,80.20,489.66
-5.41,-0.81,82.62,489.78
-5.46,-0.78,82.27,489.89
-5.42,-0.76,83.93,490.00
-5.45,-0.75,83.81,490.12
-5.49,-0.88,84.09,490.33
-5.45,-0.77,79.77,490.44
-5.50,-0.80,79.61,490.55
-5.37,-0.82,79.17,490.67
-5.45,-0.77,80.55,490.78
-5.38,-0.79,82.69,490.90
-5.39,-0.72,78.10,491.01
-5.42,-0.74,78.63,491.12
-5.39,-0.78,78.77,491.24
-5.41,-0.80,79.72,491.35
-5.43,-0.81,78.72,491.62
-5.45,-0.84,81.51,491.73
-5.49,-0.81,82.63,491.85
-5.37,-0.74,81.93,491.96
-5.48,-0.79,82.99,492.08
-5.48,-0.79,80.68,492.19
-5.46,-0.82,80.17,492.30
-5.41,-0.76,81.81,492.42
-5.43,-0.72,82.04,492.53
-5.41,-0.79,80.14,492.65
-5.43,-0.77,81.38,492.86
-5.42,-0.84,82.71,492.97
-5.41,-0.74,83.18,493.08
-5.40,-0.80,82.25,493.20
-5.40,-0.77,81.94,493.31
-5.45,-0.79,80.04,493.43
-5.42,-0.77,81.51,493.54
-5.44,-0.84,83.59,493.65
-5.40,-0.81,83.62,493.77
-5.45,-0.78,81.77,493.88
-5.46,-0.77,83.36,494.11
-5.45,-0.77,82.36,494.22
-5.47,-0.79,79.84,494.33
-5.47,-0.74,79.47,494.45
-5.45,-0.75,78.68,494.56
-5.42,-0.81,80.26,494.68
-5.52,-0.76,82.03,494.79
-5.43,-0.79,80.71,494.90
-5.42,-0.79,82.20,495.02
-5.45,-0.75,82.16,495.13
-5.41,-0.79,80.07,495.34
-5.42,-0.77,78.32,495.45
-5.49,-0.79,81.05,495.57
-5.45,-0.72,80.32,495.68
-5.42,-0.82,81.67,495.80
-5.43,-0.72,80.50,495.91
-5.42,-0.77,81.77,496.02
-5.41,-0.82,80.56,496.14
-5.47,-0.75,81.33,496.25
-5.39,-0.81,81.41,496.37
-5.37,-0.80,79.99,496.59
-5.42,-0.79,80.43,496.70
-5.37,-0.79,82.23,496.82
-5.45,-0.82,82.18,496.93
-5.48,-0.75,81.70,497.05
-5.43,-0.69,80.91,497.16
-5.49,-0.85,80.23,497.27
-5.42,-0.82,79.84,497.39
-5.48,-0.76,79.51,497.50
-5.46,-0.80,80.40,497.62
-5.44,-0.76,81.19,497.83
-5.43,-0.75,80.44,497.94
-5.43,-0.72,82.05,498.05
-5.41,-0.79,83.84,498.17
-5.44,-0.76,81.96,498.28
-5.38,-0.77,80.83,498.40
-5.43,-0.79,81.48,498.51
-5.40,-0.79,82.50,498.62
-5.42,-0.68,78.18,498.74
-5.43,-0.82,78.57,498.85
-5.45,-0.75,80.29,499.08
-5.43,-0.82,79.60,499.19
-5.40,-0.82,81.55,499.30
-5.46,-0.79,80.44,499.42
-5.46,-0.72,80.03,499.53
-5.47,-0.76,82.88,499.65
-5.44,-0.81,82.55,499.76
-5.44,-0.77,81.87,499.87
-5.37,-0.77,80.78,499.99
-5.44,-0.74,82.32,500.10
-5.49,-0.82,82.11,500.31
-5.42,-0.73,83.11,500.42
-5.50,-0.74,81.62,500.54
-5.41,-0.81,80.86,500.65
-5.48,-0.78,80.04,500.77
-5.48,-0.77,79.96,500.88
-5.46,-0.78,83.83,500.99
-5.39,-0.78,81.16,501.11
-5.47,-0.77,79.23,501.22
-5.39,-0.79,78.32,501.34
-5.43,-0.79,82.30,501.56
-5.47,-0.77,78.08,501.67
-5.40,-0.78,79.91,501.79
-5.48,-0.74,79.56,501.90
-5.49,-0.74,81.42,502.02
-5.39,-0.77,81.09,502.13
-5.42,-0.76,81.52,502.24
-5.46,-0.84,82.60,502.36
-5.41,-0.78,82.13,502.47
-5.50,-0.80,81.30,502.59
-5.47,-0.75,82.92,502.80
-5.48,-0.78,83.32,502.91
-5.37,-0.77,83.32,503.02
-5.43,-0.76,82.57,503.14
-5.42,-0.78,82.02,503.25
-5.45,-0.76,80.86,503.37
-5.41,-0.79,82.90,503.48
-5.40,-0.76,83.27,503.59
-5.43,-0.75,82.77,503.71
-5.43,-0.77,77.56,503.82
-5.44,-0.77,78.55,504.05
-5.43,-0.79,80.05,504.16
-5.41,-0.83,78.11,504.27
-5.42,-0.77,79.41,504.39
-5.42,-0.74,82.23,504.50
-5.37,-0.79,79.84,504.62
-5.44,-0.77,79.85,504.73
-5.46,-0.77,79.10,504.84
-5.46,-0.80,79.09,504.96
-5.40,-0.78,81.10,505.07
-5.43,-0.82,83.02,505.28
-5.41,-0.78,84.82,505.39
-5.44,-0.75,83.07,505.51
-5.52,-0.76,83.56,505.62
-5.46,-0.83,83.52,505.74
-5.49,-0.78,83.29,505.85
-5.43,-0.78,82.43,505.96
-5.42,-0.73,81.47,506.08
-5.43,-0.81,82.22,506.19
-5.46,-0.72,82.75,506.31
-5.43,-0.79,79.62,506.53
-5.43,-0.80,81.75,506.64
-5.40,-0.78,82.56,506.76
-5.43,-0.79,83.05,506.87
-5.41,-0.82,81.22,506.99
-5.44,-0.81,81.03,507.10
-5.48,-0.83,79.34,507.21
-5.45,-0.77,80.27,507.33
-5.48,-0.76,80.83,507.44
-5.45,-0.80,83.11,507.56
-5.45,-0.79,85.31,507.77
-5.45,-0.77,82.39,507.88
-5.48,-0.79,83.30,507.99
-5.46,-0.79,83.63,508.11
-5.45,-0.79,79.64,508.22
-5.36,-0.80,81.68,508.34
-5.39,-0.81,79.92,508.45
-5.47,-0.77,78.52,508.56
-5.37,-0.75,78.31,508.68
-5.44,-0.81,80.83,508.79
-5.47,-0.78,82.59,509.02
-5.44,-0.79,83.37,509.13
-5.46,-0.79,84.57,509.24
-5.42,-0.79,84.00,509.36
-5.49,-0.72,82.70,509.47
-5.43,-0.74,82.19,509.59
-5.47,-0.81,81.44,509.70
-5.36,-0.78,79.58,509.81
-5.49,-0.83,79.36,509.93
-5.48,-0.77,80.54,510.04
-5.43,-0.75,81.19,510.25
-5.49,-0.83,83.71,510.36
-5.53,-0.73,81.85,510.48
-5.47,-0.84,79.82,510.59
-5.41,-0.82,79.84,510.71
-5.44,-0.82,80.82,510.82
-5.44,-0.80,82.18,510.93
-5.40,-0.78,84.86,511.05
-5.46,-0.77,83.28,511.16
-5.41,-0.83,80.80,511.28
-5.50,-0.83,79.56,511.49
-5.44,-0.78,78.30,511.60
-5.44,-0.80,79.54,511.71
-5.38,-0.73,79.12,511.83
-5.42,-0.74,80.19,511.94
-5.45,-0.78,80.04,512.06
-5.47,-0.72,81.15,512.17
-5.45,-0.75,83.20,512.28
-5.43,-0.78,83.31,512.40
-5.40,-0.80,80.67,512.51
-5.44,-0.76,81.65,512.74
-5.38,-0.75,79.57,512.85
-5.36,-0.76,79.17,512.97
-5.45,-0.75,80.35,513.08
-5.44,-0.75,79.75,513.19
-5.45,-0.81,81.74,513.31
-5.40,-0.78,79.78,513.42
-5.42,-0.79,82.51,513.53
-5.45,-0.74,83.08,513.65
-5.40,-0.77,81.31,513.76
-5.41,-0.70,82.00,513.97
-5.40,-0.77,79.53,514.09
-5.48,-0.79,81.42,514.20
-5.47,-0.77,82.54,514.31
-5.48,-0.80,82.61,514.43
-5.43,-0.78,82.88,514.54
-5.40,-0.78,82.06,514.66
-5.47,-0.70,83.06,514.77
-5.52,-0.79,81.83,514.88
-5.39,-0.78,81.69,515.00
-5.38,-0.81,86.32,515.22
-5.40,-0.84,85.08,515.34
-5.41,-0.78,84.57,515.45
-5.43,-0.79,81.56,515.56
-5.49,-0.79,80.52,515.68
-5.40,-0.76,80.72,515.79
-5.43,-0.74,80.84,515.91
-5.43,-0.77,82.05,516.02
-5.45,-0.80,82.18,516.13
-5.43,-0.78,81.67,516.25
-5.46,-0.74,81.82,516.46
-5.46,-0.79,80.58,516.57
-5.45,-0.77,78.87,516.68
-5.39,-0.76,77.47,516.80
-5.44,-0.77,78.50,516.91
-5.37,-0.85,86.85,517.03
-5.46,-0.77,85.33,517.14
-5.40,-0.77,82.75,517.26
-5.43,-0.81,83.05,517.37
-5.45,-0.79,82.29,517.48
-5.44,-0.75,77.66,517.71
-5.44,-0.79,79.44,517.82
-5.43,-0.79,81.47,517.93
-5.45,-0.82,81.75,518.05
-5.42,-0.76,83.61,518.16
-5.42,-0.79,83.54,518.28
-5.42,-0.77,83.30,518.39
-5.45,-0.77,82.30,518.51
-5.41,-0.84,81.76,518.62
-5.38,-0.78,82.66,518.73
-5.49,-0.77,83.34,518.94
-5.44,-0.74,81.35,519.06
-5.42,-0.77,76.21,519.17
-5.42,-0.77,78.56,519.28
-5.47,-0.79,80.92,519.40
-5.38,-0.79,80.07,519.51
-5.44,-0.77,78.57,519.63
-5.49,-0.77,80.84,519.74
-5.41,-0.75,77.42,519.85
-5.44,-0.83,77.91,519.97
-5.48,-0.72,80.44,520.19
-5.42,-0.75,82.46,520.31
-5.45,-0.82,81.63,520.42
-5.42,-0.78,80.34,520.53
-5.42,-0.74,80.88,520.65
-5.46,-0.78,82.30,520.76
-5.46,-0.83,81.82,520.88
-5.44,-0.77,82.61,520.99
-5.41,-0.80,81.20,521.10
-5.42,-0.78,81.46,521.22
-5.45,-0.78,75.53,521.43
-5.47,-0.80,78.65,521.54
-5.43,-0.77,79.00,521.66
-5.46,-0.81,78.85,521.77
-5.45,-0.79,80.26,521.88
-5.40,-0.83,80.83,522.00
-5.43,-0.78,79.66,522.11
-5.46,-0.74,80.31,522.22
-5.44,-0.78,80.83,522.34
-5.48,-0.75,82.04,522.45
-5.46,-0.78,82.32,522.68
-5.41,-0.77,81.05,522.79
-5.42,-0.75,80.70,522.91
-5.42,-0.77,79.96,523.02
-5.44,-0.77,81.49,523.13
-5.48,-0.77,82.73,523.25
-5.48,-0.77,83.13,523.36
-5.49,-0.82,78.92,523.47
-5.39,-0.74,78.76,523.59
-5.45,-0.79,80.68,523.70
-5.41,-0.79,83.07,523.91
-5.47,-0.73,82.70,524.03
-5.47,-0.80,80.48,524.14
-5.39,-0.79,78.12,524.25
-5.45,-0.77,79.36,524.37
-5.43,-0.75,79.57,524.48
-5.47,-0.80,82.35,524.60
-5.39,-0.79,81.90,524.71
-5.45,-0.80,82.56,524.82
-5.48,-0.80,76.83,524.94
-5.44,-0.76,78.04,525.16
-5.40,-0.75,79.99,525.28
-5.42,-0.76,79.40,525.39
-5.42,-0.80,79.44,525.50
-5.44,-0.75,79.29,525.62
-5.48,-0.77,80.86,525.73
-5.45,-0.81,84.34,525.85
-5.43,-0.77,84.08,525.96
-5.44,-0.74,82.04,526.07
-5.47,-0.80,82.96,526.19
-5.46,-0.77,80.38,526.40
-5.42,-0.75,83.58,526.51
-5.43,-0.77,83.46,526.62
-5.46,-0.75,82.40,526.74
-5.44,-0.75,81.57,526.85
-5.41,-0.73,82.62,526.97
-5.44,-0.77,82.98,527.08
-5.37,-0.75,82.12,527.20
-5.43,-0.75,80.92,527.31
-5.43,-0.75,80.07,527.42
-5.43,-0.82,81.59,527.65
-5.41,-0.80,80.61,527.76
-5.39,-0.84,81.83,527.88
-5.44,-0.84,80.90,527.99
-5.42,-0.77,80.45,528.10
-5.43,-0.76,80.04,528.22
-5.47,-0.75,83.64,528.33
-5.41,-0.80,80.12,528.45
-5.46,-0.81,79.67,528.56
-5.37,-0.75,83.66,528.67
-5.44,-0.77,82.61,528.88
-5.36,-0.78,81.34,529.00
-5.42,-0.80,82.54,529.11
-5.41,-0.78,83.12,529.22
-5.46,-0.79,76.18,529.34
-5.42,-0.79,78.73,529.45
-5.45,-0.78,80.18,529.57
-5.45,-0.83,81.35,529.68
-5.43,-0.74,82.42,529.79
-5.43,-0.73,81.80,529.91
-5.41,-0.81,80.43,530.13
-5.42,-0.82,82.46,530.25
-5.42,-0.77,83.35,530.36
-5.49,-0.76,81.61,530.47
-5.47,-0.77,82.64,530.59
-5.37,-0.78,80.69,530.70
-5.42,-0.82,82.01,530.82
-5.44,-0.86,82.85,530.93
-5.42,-0.81,82.05,531.04
-5.42,-0.80,80.54,531.16
-5.41,-0.82,79.67,531.37
-5.46,-0.84,81.73,531.48
-5.42,-0.79,80.70,531.59
-5.42,-0.80,81.93,531.71
-5.42,-0.81,81.04,531.82
-5.42,-0.79,80.14,531.94
-5.45,-0.78,80.76,532.05
-5.46,-0.80,79.62,532.16
-5.48,-0.77,80.86,532.28
-5.46,-0.79,81.27,532.39
-5.39,-0.77,83.05,532.62
-5.43,-0.76,83.51,532.73
-5.43,-0.78,83.79,532.85
-5.41,-0.72,80.72,532.96
-5.51,-0.78,79.19,533.07
-5.38,-0.75,79.48,533.19
-5.42,-0.77,80.36,533.30
-5.41,-0.85,81.69,533.42
-5.47,-0.79,82.84,533.53
-5.43,-0.83,81.56,533.64
-5.43,-0.71,84.40,533.85
-5.42,-0.76,81.72,533.97
-5.43,-0.80,80.12,534.08
-5.42,-0.77,80.01,534.20
-5.42,-0.80,80.92,534.31
-5.41,-0.77,82.10,534.42
-5.41,-0.77,81.87,534.54
-5.52,-0.80,82.64,534.65
-5.38,-0.75,81.21,534.77
-5.44,-0.77,81.60,534.88
-5.39,-0.77,80.29,535.10
-5.41,-0.81,80.99,535.22
-5.46,-0.77,82.54,535.33
-5.37,-0.76,82.82,535.45
-5.45,-0.75,82.16,535.56
-5.40,-0.78,82.96,535.67
-5.44,-0.82,83.49,535.79
-5.44,-0.75,82.64,535.90
-5.40,-0.78,81.21,536.02
-5.49,-0.75,81.71,536.13
-5.43,-0.83,84.40,536.34
-5.39,-0.75,83.25,536.45
-5.42,-0.82,81.20,536.57
-5.46,-0.82,82.28,536.68
-5.41,-0.81,81.73,536.79
-5.43,-0.79,81.89,536.91
-5.37,-0.78,82.09,537.02
-5.45,-0.75,82.85,537.14
-5.47,-0.80,82.07,537.25
-5.50,-0.79,82.30,537.36
-5.39,-0.75,83.27,537.59
-5.44,-0.78,83.61,537.70
-5.46,-0.80,80.54,537.82
-5.43,-0.77,80.88,537.93
-5.42,-0.77,78.30,538.04
-5.44,-0.72,79.83,538.16
-5.46,-0.76,79.11,538.27
-5.39,-0.77,77.61,538.39
-5.39,-0.74,78.01,538.50
-5.43,-0.76,77.43,538.61
-5.38,-0.79,81.67,538.82
-5.40,-0.79,84.12,538.94
-5.44,-0.80,85.06,539.05
-5.45,-0.79,84.69,539.16
-5.43,-0.76,83.22,539.28
-5.40,-0.78,83.55,539.39
-5.47,-0.75,83.53,539.51
-5.43,-0.84,81.56,539.62
-5.47,-0.78,80.27,539.73
-5.42,-0.79,80.80,539.85
-5.38,-0.82,82.94,540.07
-5.36,-0.80,83.34,540.19
-5.45,-0.75,83.61,540.30
-5.42,-0.73,82.84,540.41
-5.45,-0.78,81.33,540.53
-5.34,-0.77,82.49,540.64
-5.43,-0.79,81.28,540.76
-5.41,-0.82,81.51,540.87
-5.40,-0.82,82.34,540.98
-5.39,-0.82,80.94,541.10
-5.40,-0.76,84.16,541.31
-5.44,-0.78,85.25,541.42
-5.42,-0.76,85.94,541.54
-5.44,-0.77,84.65,541.65
-5.44,-0.80,84.45,541.76
-5.47,-0.73,83.32,541.88
-5.48,-0.77,82.31,541.99
-5.43,-0.74,81.74,542.11
-5.44,-0.80,82.65,542.22
-5.48,-0.72,82.06,542.33
-5.43,-0.81,80.46,542.56
-5.41,-0.82,82.27,542.67
-5.42,-0.82,81.97,542.79
-5.48,-0.77,81.78,542.90
-5.47,-0.74,83.89,543.01
-5.40,-0.79,81.82,543.13
-5.40,-0.79,80.97,543.24
-5.42,-0.80,83.15,543.36
-5.40,-0.75,82.35,543.47
-5.47,-0.75,82.24,543.58
-5.40,-0.75,78.95,543.79
-5.42,-0.78,82.94,543.91
-5.41,-0.76,83.69,544.02
-5.44,-0.84,82.67,544.14
-5.40,-0.80,83.10,544.25
-5.36,-0.82,82.44,544.36
-5.41,-0.81,82.07,544.48
-5.41,-0.83,81.30,544.59
-5.37,-0.72,82.45,544.71
-5.36,-0.75,81.73,544.82
-5.46,-0.77,83.18,545.04
-5.42,-0.80,80.37,545.16
-5.41,-0.81,82.07,545.27
-5.46,-0.73,82.48,545.39
-5.44,-0.77,82.09,545.50
-5.40,-0.79,84.02,545.61
-5.43,-0.81,81.04,545.73
-5.37,-0.79,82.62,545.84
-5.40,-0.79,82.40,545.96
-5.42,-0.82,82.94,546.07
-5.41,-0.78,82.49,546.28
-5.45,-0.82,84.38,546.39
-5.42,-0.82,84.19,546.51
-5.37,-0.83,83.29,546.62
-5.39,-0.75,83.45,546.73
-5.40,-0.75,82.39,546.85
-5.41,-0.75,80.78,546.96
-5.44,-0.78,81.93,547.08
-5.41,-0.77,81.65,547.19
-5.45,-0.83,80.88,547.30
-5.46,-0.75,83.46,547.53
-5.45,-0.77,83.92,547.64
-5.36,-0.77,80.48,547.76
-5.42,-0.75,78.83,547.87
-5.45,-0.80,79.54,547.98
-5.43,-0.83,79.52,548.10
-5.39,-0.82,77.95,548.21
-5.42,-0.81,79.03,548.33
-5.44,-0.78,78.64,548.44
-5.42,-0.81,81.77,548.55
-5.44,-0.75,81.47,548.76
-5.45,-0.75,81.17,548.88
-5.37,-0.75,76.79,548.99
-5.39,-0.83,77.75,549.11
-5.40,-0.79,80.46,549.22
-5.43,-0.79,81.88,549.33
-5.42,-0.78,80.01,549.45
-5.43,-0.77,80.43,549.56
-5.48,-0.75,80.75,549.68
-5.45,-0.78,81.21,549.79
-5.41,-0.80,79.66,550.01
-5.41,-0.76,80.55,550.13
-5.45,-0.81,80.05,550.24
-5.40,-0.79,81.41,550.36
-5.41,-0.77,82.39,550.47
-5.38,-0.82,82.04,550.58
-5.42,-0.78,81.84,550.70
-5.41,-0.74,80.60,550.81
-5.39,-0.77,82.28,550.93
-5.43,-0.76,79.11,551.04
-5.38,-0.75,80.80,551.25
-5.40,-0.76,81.03,551.36
-5.42,-0.81,80.32,551.48
-5.45,-0.80,80.01,551.59
-5.45,-0.72,79.79,551.71
-5.39,-0.81,82.75,551.82
-5.43,-0.74,83.27,551.93
-5.46,-0.78,81.47,552.05
-5.48,-0.80,81.49,552.16
-5.42,-0.75,82.73,552.28
-5.44,-0.73,83.45,552.50
-5.44,-0.79,81.22,552.61
-5.45,-0.82,82.58,552.73
-5.48,-0.78,80.43,552.84
-5.44,-0.80,78.78,552.96
-5.41,-0.79,79.59,553.07
-5.42,-0.78,80.55,553.18
-5.39,-0.77,82.91,553.30
-5.43,-0.79,82.33,553.41
-5.42,-0.79,83.96,553.53
-5.38,-0.79,81.07,553.73
-5.40,-0.82,82.55,553.85
-5.44,-0.74,80.77,553.96
-5.45,-0.77,82.26,554.08
-5.46,-0.78,80.84,554.19
-5.44,-0.84,83.12,554.30
-5.41,-0.76,82.79,554.42
-5.43,-0.82,80.53,554.53
-5.41,-0.76,79.28,554.65
-5.39,-0.77,79.68,554.76
-5.42,-0.81,80.62,554.98
-5.39,-0.72,82.26,555.10
-5.44,-0.81,80.61,555.21
-5.42,-0.84,79.73,555.33
-5.44,-0.74,82.41,555.44
-5.46,-0.75,81.15,555.55
-5.50,-0.75,82.37,555.67
-5.44,-0.77,84.74,555.78
-5.42,-0.82,81.05,555.90
-5.47,-0.75,82.08,556.01
-5.41,-0.82,79.99,556.22
-5.41,-0.80,84.19,556.33
-5.46,-0.80,82.58,556.45
-5.41,-0.82,80.84,556.56
-5.42,-0.82,83.13,556.68
-5.41,-0.81,81.33,556.79
-5.42,-0.81,81.49,556.90
-5.44,-0.72,81.30,557.02
-5.41,-0.75,81.53,557.13
-5.43,-0.85,81.30,557.25
-5.40,-0.83,79.69,557.47
-5.37,-0.74,79.49,557.58
-5.43,-0.76,80.13,557.70
-5.42,-0.83,81.68,557.81
-5.43,-0.82,81.52,557.93
-5.43,-0.83,80.24,558.04
-5.41,-0.76,79.55,558.15
-5.41,-0.77,79.29,558.27
-5.40,-0.81,82.46,558.38
-5.36,-0.75,81.01,558.50
-5.41,-0.77,81.43,558.71
-5.40,-0.77,82.74,558.82
-5.38,-0.69,81.41,558.93
-5.47,-0.87,80.89,559.05
