Roll (x), Pitch (Y), Yaw (Z), Time (s)
-1.20,-7.72,3.53,424.45
-1.30,-7.67,3.51,424.55
-1.36,-7.77,3.49,424.66
-1.40,-7.79,3.47,424.76
-1.19,-8.01,3.46,424.87
-1.22,-7.75,3.47,424.97
-1.03,-7.79,3.49,425.08
-1.04,-7.17,3.70,425.40
-1.09,-6.97,3.60,425.51
-1.15,-6.92,3.53,425.61
-1.40,-7.32,3.52,425.71
-1.30,-7.28,3.50,425.82
-1.46,-7.54,3.43,425.92
-1.29,-7.36,3.43,426.02
-1.60,-7.44,3.42,426.13
-1.45,-7.39,3.45,426.23
-1.48,-7.40,3.46,426.34
-1.10,-7.27,3.69,426.65
-1.27,-7.22,3.53,426.76
-1.29,-7.40,3.47,426.86
-1.11,-7.76,3.45,426.96
-1.38,-7.71,3.47,427.07
-1.26,-7.54,3.44,427.17
-1.28,-7.44,3.42,427.28
-1.13,-7.78,3.40,427.38
-1.04,-7.79,3.40,427.48
-0.98,-7.69,3.45,427.59
-1.10,-7.30,3.72,427.92
-1.20,-7.22,3.62,428.03
-1.23,-7.13,3.56,428.13
-1.20,-7.40,3.52,428.23
-1.38,-7.03,3.49,428.34
-1.54,-7.13,3.42,428.44
-1.44,-7.14,3.37,428.55
-1.31,-7.28,3.35,428.65
-1.33,-7.19,3.39,428.75
-1.56,-7.24,3.43,428.86
-1.17,-7.24,3.65,429.17
-1.41,-6.82,3.55,429.28
-1.28,-7.06,3.48,429.38
-1.45,-7.27,3.44,429.48
-1.61,-7.11,3.44,429.59
-1.42,-6.98,3.47,429.69
-1.35,-7.10,3.47,429.80
-1.28,-7.13,3.49,429.90
-1.27,-6.90,3.47,430.01
-1.34,-7.49,3.49,430.11
-1.26,-7.45,3.80,430.44
-1.34,-7.57,3.67,430.54
-1.37,-7.65,3.60,430.64
-1.14,-7.45,3.53,430.75
-1.12,-7.39,3.55,430.85
-1.35,-7.48,3.54,430.96
-1.41,-7.29,3.54,431.06
-1.51,-7.38,3.53,431.16
-1.30,-7.57,3.55,431.27
-1.15,-7.60,3.54,431.37
-1.09,-7.67,3.80,431.69
-1.26,-7.35,3.67,431.79
-1.43,-7.28,3.61,431.90
-1.28,-7.28,3.56,432.00
-1.31,-7.12,3.57,432.11
-1.32,-7.16,3.56,432.21
-1.09,-6.97,3.57,432.31
-1.27,-7.17,3.60,432.42
-1.37,-7.28,3.58,432.52
-1.06,-7.11,3.57,432.62
-1.39,-6.98,3.74,432.96
-1.39,-7.17,3.64,433.06
-1.49,-7.28,3.57,433.16
-1.37,-7.41,3.50,433.27
-1.47,-7.28,3.48,433.37
-1.42,-7.43,3.50,433.48
-1.49,-7.50,3.50,433.58
-1.45,-7.56,3.52,433.68
-1.29,-7.81,3.50,433.79
-1.23,-7.50,3.49,433.89
-1.03,-7.37,3.72,434.21
-1.12,-7.61,3.66,434.31
-1.26,-7.53,3.59,434.42
-1.27,-7.71,3.53,434.52
-1.25,-7.66,3.49,434.62
-1.23,-7.55,3.50,434.73
-1.34,-7.50,3.47,434.83
-1.04,-7.69,3.49,434.94
-1.14,-7.67,3.49,435.04
-1.20,-7.55,3.50,435.14
-1.04,-7.47,3.76,435.46
-1.04,-7.32,3.65,435.56
-1.07,-7.24,3.63,435.67
-1.22,-7.55,3.56,435.77
-1.18,-7.57,3.55,435.88
-1.13,-7.67,3.51,435.98
-1.15,-7.77,3.52,436.08
-1.26,-7.35,3.53,436.19
-1.33,-7.25,3.54,436.29
-1.24,-7.31,3.56,436.39
-1.51,-6.71,3.82,436.73
-1.59,-7.12,3.68,436.83
-1.32,-7.13,3.58,436.94
-1.39,-7.26,3.49,437.04
-1.41,-7.25,3.49,437.14
-1.32,-6.83,3.47,437.25
-1.16,-6.87,3.49,437.35
-1.34,-6.92,3.50,437.46
-1.60,-6.95,3.53,437.56
-1.47,-7.02,3.53,437.66
-1.05,-7.32,3.72,437.98
-1.13,-7.20,3.62,438.08
-1.42,-7.33,3.58,438.19
-1.29,-7.31,3.54,438.29
-1.53,-7.02,3.54,438.40
-1.55,-6.93,3.51,438.50
-1.51,-6.89,3.51,438.60
-1.27,-7.19,3.48,438.71
-1.37,-7.36,3.53,438.81
-1.29,-7.55,3.53,438.92
-0.83,-7.83,3.79,439.25
-0.96,-7.74,3.65,439.35
-1.31,-7.56,3.56,439.46
-1.41,-7.31,3.53,439.56
-1.20,-7.79,3.50,439.66
-1.43,-7.80,3.47,439.77
-1.09,-7.69,3.48,439.87
-1.02,-7.53,3.48,439.98
-1.08,-7.74,3.50,440.08
-1.20,-7.46,3.49,440.18
-1.19,-7.49,3.72,440.51
-1.17,-7.59,3.59,440.61
-1.11,-7.74,3.53,440.72
-1.23,-7.42,3.49,440.82
-1.14,-7.50,3.47,440.92
-0.82,-7.58,3.42,441.03
-1.24,-7.74,3.43,441.13
-1.58,-7.49,3.45,441.24
-1.51,-7.24,3.44,441.34
-1.48,-7.04,3.44,441.44
-0.80,-7.23,3.67,441.77
-1.22,-7.41,3.52,441.88
-1.13,-7.44,3.50,441.98
-1.23,-7.45,3.44,442.08
-1.22,-7.36,3.41,442.19
-1.04,-7.53,3.39,442.29
-1.39,-7.45,3.37,442.40
-1.43,-7.38,3.40,442.50
-1.24,-7.56,3.38,442.60
-1.08,-7.60,3.40,442.71
-0.90,-7.52,3.62,443.02
-1.10,-7.57,3.54,443.13
-1.13,-7.75,3.50,443.23
-1.06,-7.71,3.47,443.34
-1.30,-7.55,3.47,443.44
-1.11,-7.79,3.47,443.54
-1.27,-7.81,3.46,443.65
-1.15,-7.72,3.44,443.75
-1.20,-7.67,3.40,443.86
-1.19,-7.57,3.42,443.96
-0.99,-6.67,3.63,444.29
-1.52,-6.66,3.51,444.40
-1.62,-6.90,3.44,444.50
-1.38,-7.04,3.43,444.60
-1.57,-7.19,3.42,444.71
-1.38,-7.19,3.42,444.81
-1.23,-6.95,3.40,444.92
-1.48,-7.15,3.42,445.02
-1.63,-7.18,3.42,445.12
-1.57,-7.00,3.46,445.23
-1.38,-6.95,3.68,445.54
-1.50,-7.06,3.56,445.65
-1.21,-7.09,3.48,445.75
-1.34,-7.01,3.43,445.86
-1.40,-6.90,3.41,445.96
-1.37,-7.17,3.40,446.06
-1.32,-7.25,3.40,446.17
-1.24,-7.19,3.38,446.27
-1.36,-7.07,3.38,446.38
-1.26,-7.23,3.42,446.48
-1.12,-7.36,3.63,446.81
-1.39,-7.49,3.50,446.91
-1.13,-7.56,3.46,447.01
-1.14,-7.56,3.42,447.12
-1.23,-7.58,3.44,447.22
-1.33,-7.28,3.42,447.33
-1.24,-7.38,3.46,447.43
-1.28,-7.24,3.43,447.53
-1.35,-7.26,3.46,447.64
-1.26,-7.46,3.49,447.74
-1.22,-7.16,3.70,448.06
-1.23,-7.30,3.62,448.16
-1.34,-7.29,3.56,448.27
-1.36,-7.13,3.50,448.37
-1.47,-7.09,3.44,448.47
-1.38,-7.21,3.42,448.58
-1.39,-6.92,3.47,448.68
-1.24,-7.03,3.47,448.79
-1.39,-7.16,3.47,448.89
-1.32,-6.95,3.48,448.99
-1.18,-7.09,3.68,449.33
-1.18,-7.30,3.57,449.43
-1.22,-7.30,3.49,449.53
-1.49,-7.28,3.46,449.64
-1.21,-7.18,3.44,449.74
-1.17,-7.28,3.44,449.85
-1.32,-7.46,3.45,449.95
-1.27,-7.45,3.44,450.05
-1.41,-7.59,3.45,450.16
-1.40,-7.48,3.42,450.26
-1.46,-7.63,3.69,450.58
-1.33,-7.45,3.57,450.68
-1.24,-7.48,3.51,450.79
-1.49,-7.50,3.46,450.89
-1.14,-7.51,3.43,450.99
-1.29,-7.59,3.42,451.10
-0.99,-7.73,3.44,451.20
-1.02,-7.68,3.46,451.31
-1.15,-7.66,3.46,451.41
-1.24,-7.57,3.46,451.51
-1.14,-6.91,3.78,451.84
-1.40,-6.87,3.61,451.95
-1.29,-7.07,3.52,452.05
-1.49,-7.10,3.49,452.15
-1.45,-7.25,3.49,452.26
-1.44,-7.04,3.46,452.36
-1.47,-7.06,3.44,452.46
-1.49,-7.25,3.46,452.57
-1.49,-7.02,3.49,452.67
-1.41,-6.90,3.51,452.78
-1.24,-7.00,3.75,453.09
-1.34,-6.92,3.62,453.20
-1.43,-7.19,3.55,453.30
-1.41,-7.34,3.46,453.40
-1.27,-7.49,3.41,453.51
-1.14,-7.46,3.43,453.61
-1.30,-7.41,3.43,453.72
-1.26,-7.26,3.45,453.82
-1.52,-7.25,3.47,453.92
-1.56,-7.21,3.49,454.03
-0.77,-7.39,3.70,454.36
-1.05,-7.51,3.58,454.46
-1.07,-7.43,3.54,454.56
-1.05,-7.43,3.51,454.67
-1.38,-7.21,3.50,454.77
-1.23,-7.23,3.50,454.88
-1.38,-7.22,3.47,454.98
-1.24,-7.13,3.48,455.08
-1.05,-7.28,3.50,455.19
-1.32,-7.05,3.50,455.29
-1.20,-7.54,3.77,455.61
-1.30,-7.45,3.65,455.72
-1.33,-7.22,3.55,455.82
-1.25,-7.25,3.54,455.92
-1.38,-7.21,3.49,456.03
-1.43,-7.22,3.50,456.13
-1.26,-7.35,3.52,456.24
-1.38,-7.33,3.55,456.34
-1.32,-7.47,3.57,456.44
-1.14,-7.18,3.55,456.55
-1.49,-6.89,3.78,456.86
-1.36,-6.68,3.67,456.97
-1.39,-6.87,3.55,457.07
-1.25,-6.97,3.46,457.18
-1.30,-7.04,3.45,457.28
-1.21,-7.11,3.42,457.38
-1.44,-7.12,3.42,457.49
-1.31,-7.17,3.43,457.59
-1.35,-6.88,3.48,457.70
-0.99,-7.01,3.51,457.80
-1.12,-7.71,3.79,458.13
-1.22,-7.65,3.68,458.23
-1.23,-7.66,3.60,458.33
-1.11,-7.51,3.56,458.44
-1.05,-7.65,3.55,458.54
-1.23,-7.65,3.51,458.65
-1.18,-7.64,3.49,458.75
-1.18,-7.95,3.48,458.86
-1.15,-7.60,3.50,458.96
-1.18,-7.36,3.51,459.06
-1.44,-7.18,3.70,459.38
-1.58,-7.27,3.59,459.48
-1.43,-7.65,3.52,459.59
-1.09,-7.59,3.50,459.69
-1.12,-7.99,3.46,459.80
-1.08,-7.65,3.42,459.90
-1.30,-7.87,3.45,460.00
-1.09,-7.88,3.41,460.11
-1.24,-7.21,3.39,460.21
-1.39,-7.23,3.38,460.32
-1.40,-6.91,3.59,460.65
-1.27,-7.18,3.53,460.75
-1.12,-6.96,3.44,460.86
-1.18,-7.18,3.42,460.96
-1.56,-7.34,3.40,461.06
-1.47,-7.22,3.42,461.17
-1.49,-7.12,3.41,461.27
-1.36,-6.92,3.40,461.38
-1.14,-7.03,3.41,461.48
-1.24,-7.30,3.46,461.58
-1.18,-7.36,3.71,461.90
-1.45,-7.20,3.61,462.00
-1.43,-7.43,3.53,462.11
-1.61,-7.24,3.52,462.21
-1.43,-7.20,3.51,462.32
-1.30,-7.16,3.52,462.42
-1.31,-7.25,3.52,462.52
-1.29,-7.58,3.51,462.63
-1.06,-7.55,3.52,462.73
-1.17,-7.64,3.53,462.83
-1.36,-7.21,3.72,463.16
-1.35,-7.20,3.62,463.27
-1.30,-7.33,3.53,463.37
-1.50,-7.22,3.52,463.48
-1.43,-7.29,3.50,463.58
-1.41,-7.27,3.47,463.68
-1.48,-7.48,3.41,463.79
-1.36,-6.99,3.42,463.89
-1.47,-7.09,3.43,463.99
-1.40,-7.07,3.45,464.10
-1.25,-7.05,3.72,464.41
-1.26,-7.30,3.61,464.52
-1.37,-7.14,3.55,464.62
-1.46,-7.05,3.53,464.73
-1.57,-7.14,3.51,464.83
-1.63,-7.02,3.54,464.93
-1.42,-7.06,3.52,465.04
-1.41,-7.22,3.52,465.14
-1.74,-7.39,3.50,465.25
-1.39,-7.20,3.48,465.35
-1.13,-7.49,3.77,465.68
-1.19,-7.34,3.63,465.79
-1.36,-7.39,3.57,465.89
-1.32,-7.58,3.52,465.99
-1.34,-7.62,3.49,466.10
-1.50,-7.49,3.49,466.20
-1.43,-7.48,3.50,466.31
-1.27,-7.65,3.48,466.41
-1.24,-7.64,3.49,466.51
-1.06,-7.75,3.50,466.62
-1.39,-7.54,3.76,466.93
-1.38,-7.64,3.64,467.04
-1.34,-7.55,3.57,467.14
-1.18,-7.64,3.54,467.25
-1.21,-7.73,3.52,467.35
-1.10,-7.72,3.52,467.45
-0.91,-7.66,3.53,467.56
-1.04,-7.57,3.53,467.66
-1.21,-7.74,3.52,467.77
-1.22,-7.94,3.50,467.87
-1.19,-7.17,3.74,468.20
-1.29,-6.99,3.63,468.30
-1.44,-6.91,3.52,468.40
-1.47,-6.88,3.51,468.51
-1.32,-7.15,3.50,468.61
-1.31,-7.07,3.49,468.72
-1.18,-7.50,3.48,468.82
-1.24,-7.25,3.48,468.92
-1.44,-7.15,3.49,469.03
-1.53,-7.01,3.47,469.13
-1.35,-7.26,3.69,469.45
-1.74,-7.16,3.61,469.56
-1.34,-7.32,3.58,469.66
-1.34,-7.36,3.52,469.77
-1.18,-7.31,3.51,469.87
-1.27,-7.23,3.48,469.97
-1.48,-7.35,3.47,470.08
-1.37,-7.35,3.48,470.18
-1.25,-7.40,3.47,470.29
-1.35,-7.37,3.47,470.39
-1.38,-7.46,3.68,470.72
-1.39,-7.71,3.55,470.82
-1.14,-7.41,3.50,470.92
-1.67,-7.34,3.43,471.03
-1.81,-7.25,3.41,471.13
-1.52,-7.41,3.42,471.24
-1.52,-7.29,3.44,471.34
-1.21,-7.38,3.44,471.45
-1.09,-7.40,3.40,471.55
-1.24,-7.13,3.41,471.65
-1.25,-7.52,3.63,471.98
-1.06,-7.64,3.53,472.09
-1.25,-7.51,3.47,472.19
-1.17,-7.53,3.46,472.29
-1.23,-7.55,3.45,472.40
-1.29,-7.52,3.43,472.50
-1.30,-7.43,3.46,472.61
-1.38,-7.29,3.44,472.71
-1.45,-7.14,3.47,472.82
-1.39,-7.44,3.49,472.92
-1.06,-7.24,3.70,473.25
-1.27,-7.21,3.59,473.35
-1.46,-7.12,3.54,473.45
-1.29,-7.48,3.49,473.56
-1.30,-7.50,3.50,473.66
-1.22,-7.41,3.50,473.77
-1.19,-7.44,3.51,473.87
-1.13,-7.57,3.54,473.97
-1.10,-7.77,3.58,474.08
-1.14,-7.40,3.55,474.18
-1.09,-7.64,3.78,474.50
-1.20,-7.46,3.70,474.60
-1.10,-7.57,3.64,474.71
-1.28,-7.67,3.60,474.81
-1.22,-7.69,3.56,474.91
-1.00,-7.48,3.52,475.02
-1.03,-7.51,3.52,475.12
-1.05,-7.58,3.46,475.23
-1.33,-7.50,3.47,475.33
-1.06,-7.96,3.45,475.43
-1.13,-7.52,3.70,475.75
-1.08,-7.52,3.59,475.85
-1.40,-7.24,3.51,475.96
-1.14,-7.57,3.46,476.06
-1.21,-7.43,3.42,476.17
-1.26,-7.58,3.42,476.27
-1.18,-7.62,3.41,476.37
-1.11,-7.76,3.41,476.48
-1.19,-7.77,3.43,476.58
-1.21,-7.17,3.45,476.68
-1.18,-6.99,3.67,477.02
-1.27,-6.91,3.53,477.12
-1.50,-6.75,3.49,477.23
-1.45,-7.03,3.45,477.33
-1.21,-7.33,3.44,477.43
-1.46,-7.33,3.44,477.54
-1.61,-7.43,3.39,477.64
-1.42,-7.08,3.39,477.74
-1.59,-7.17,3.41,477.85
-1.41,-7.17,3.46,477.95
-1.42,-7.16,3.74,478.27
-1.36,-7.12,3.62,478.37
-1.37,-7.40,3.56,478.48
-1.18,-7.53,3.52,478.58
-0.96,-7.63,3.47,478.68
-0.95,-7.65,3.49,478.79
-1.19,-7.36,3.53,478.89
-1.25,-7.42,3.51,479.00
-1.38,-7.45,3.53,479.10
-1.46,-7.39,3.52,479.20
-0.96,-7.16,3.75,479.53
-1.31,-6.91,3.61,479.64
-1.19,-7.04,3.52,479.74
-1.18,-7.03,3.50,479.84
-1.24,-6.96,3.45,479.95
-1.41,-7.10,3.46,480.05
-1.37,-7.34,3.46,480.16
-1.35,-7.05,3.45,480.26
-1.45,-7.04,3.47,480.36
-1.31,-6.99,3.46,480.47
-1.36,-7.09,3.65,480.78
-1.62,-7.15,3.58,480.89
-1.23,-7.23,3.52,480.99
-1.51,-7.22,3.52,481.10
-1.37,-7.16,3.48,481.20
-1.51,-7.15,3.51,481.30
-1.48,-6.98,3.52,481.41
-1.54,-6.89,3.52,481.51
-1.39,-7.27,3.51,481.62
-1.37,-7.25,3.49,481.72
-1.23,-7.61,3.69,482.05
-1.35,-7.28,3.57,482.16
-1.30,-7.35,3.49,482.26
-1.21,-7.55,3.48,482.36
-1.14,-7.91,3.49,482.47
-1.25,-7.69,3.42,482.57
-1.22,-7.50,3.45,482.68
-1.39,-7.37,3.42,482.78
-1.46,-7.43,3.41,482.88
-1.37,-7.50,3.42,482.99
-1.42,-7.71,3.71,483.30
-1.24,-7.70,3.55,483.41
-1.21,-7.69,3.49,483.51
-1.12,-7.68,3.45,483.62
-1.20,-7.69,3.42,483.72
-1.21,-7.65,3.39,483.82
-1.01,-7.56,3.40,483.93
-1.23,-7.70,3.43,484.03
-1.32,-7.68,3.44,484.14
-1.40,-7.68,3.43,484.24
-1.37,-6.84,3.72,484.57
-1.53,-6.95,3.58,484.67
-1.46,-7.27,3.51,484.77
-1.57,-7.06,3.46,484.88
-1.54,-7.22,3.43,484.98
-1.59,-7.36,3.44,485.09
-1.38,-6.98,3.42,485.19
-1.56,-7.06,3.45,485.30
-1.57,-7.13,3.46,485.40
-1.23,-7.41,3.49,485.50
-1.13,-7.51,3.79,485.82
-1.40,-7.44,3.62,485.92
-1.43,-7.57,3.58,486.03
-1.46,-7.50,3.53,486.13
-1.36,-7.32,3.50,486.23
-1.37,-7.31,3.45,486.34
-1.37,-7.40,3.45,486.44
-1.25,-7.34,3.49,486.55
-0.85,-7.61,3.49,486.65
-0.99,-7.60,3.51,486.75
-0.93,-7.53,3.77,487.08
-1.18,-7.54,3.67,487.19
-1.44,-7.27,3.58,487.29
-1.31,-7.14,3.52,487.39
-1.39,-7.05,3.50,487.50
-1.61,-7.18,3.43,487.60
-1.44,-6.96,3.45,487.71
-1.33,-7.07,3.42,487.81
-1.37,-7.31,3.45,487.91
-1.35,-7.29,3.48,488.02
-1.17,-7.63,3.65,488.34
-1.01,-7.72,3.54,488.44
-1.09,-7.72,3.48,488.55
-1.41,-7.43,3.48,488.65
-1.18,-7.46,3.44,488.76
-1.22,-7.36,3.41,488.86
-1.23,-7.19,3.42,488.96
-1.27,-7.48,3.42,489.07
-1.22,-7.59,3.43,489.17
-1.12,-7.53,3.48,489.27
-1.30,-7.19,3.75,489.60
-1.25,-7.08,3.65,489.71
-1.42,-7.19,3.54,489.81
-1.41,-7.17,3.46,489.91
-1.32,-7.28,3.46,490.02
-1.59,-7.54,3.49,490.12
-1.31,-7.69,3.47,490.23
-1.34,-7.47,3.43,490.33
-1.28,-7.35,3.47,490.43
-1.27,-7.47,3.47,490.54
-1.46,-7.20,3.68,490.85
-1.42,-7.18,3.57,490.96
-1.58,-7.54,3.55,491.06
-1.16,-7.55,3.51,491.17
-1.25,-7.48,3.47,491.27
-1.32,-7.71,3.47,491.37
-1.36,-7.50,3.46,491.48
-1.22,-7.59,3.47,491.58
-1.26,-7.27,3.48,491.69
-1.51,-7.18,3.49,491.79
-0.98,-7.25,3.77,492.12
-1.22,-7.19,3.65,492.22
-1.13,-7.41,3.59,492.33
-1.35,-7.43,3.58,492.43
-1.40,-7.06,3.55,492.53
-1.31,-7.02,3.52,492.64
-1.30,-6.93,3.50,492.74
-1.36,-7.08,3.49,492.85
-1.44,-7.12,3.50,492.95
-1.39,-7.14,3.49,493.05
-1.28,-7.56,3.77,493.38
-1.34,-7.61,3.66,493.48
-1.54,-7.57,3.59,493.58
-1.24,-7.71,3.51,493.69
-1.27,-7.27,3.45,493.79
-1.37,-7.32,3.43,493.89
-1.17,-7.38,3.45,494.00
-1.20,-7.35,3.43,494.10
-1.33,-7.50,3.46,494.21
-1.10,-7.60,3.48,494.31
-1.40,-7.02,3.76,494.64
-1.53,-7.01,3.64,494.74
-1.61,-7.13,3.54,494.85
-1.58,-6.89,3.51,494.95
-1.38,-7.33,3.48,495.05
-1.35,-7.27,3.47,495.16
-1.37,-7.20,3.45,495.26
-1.46,-7.13,3.46,495.36
-1.37,-7.12,3.47,495.47
-1.54,-7.13,3.49,495.57
-1.30,-7.17,3.75,495.89
-1.46,-7.41,3.65,495.99
-1.44,-7.35,3.58,496.10
-1.30,-7.20,3.52,496.20
-1.19,-7.49,3.47,496.30
-1.06,-7.24,3.45,496.41
-1.35,-7.53,3.45,496.51
-1.45,-7.38,3.48,496.62
-1.46,-7.13,3.49,496.72
-1.37,-7.36,3.51,496.83
-1.42,-7.31,3.71,497.14
-1.59,-7.34,3.59,497.24
-1.37,-7.53,3.55,497.35
-1.25,-7.79,3.51,497.45
-1.23,-7.64,3.46,497.56
-1.29,-7.53,3.45,497.66
-1.30,-7.48,3.46,497.77
-1.41,-7.44,3.46,497.87
-1.11,-7.53,3.46,497.97
-1.20,-7.46,3.51,498.08
-1.00,-7.60,3.79,498.41
-1.12,-7.60,3.67,498.51
-1.06,-7.81,3.60,498.62
-1.27,-7.77,3.52,498.72
-1.34,-7.71,3.47,498.83
-1.34,-7.72,3.44,498.93
-1.04,-7.71,3.43,499.03
-1.01,-7.77,3.44,499.14
-1.15,-7.54,3.47,499.24
-1.25,-7.55,3.49,499.35
-1.20,-7.73,3.70,499.66
-1.06,-7.63,3.62,499.77
-1.27,-7.59,3.56,499.87
-1.56,-7.69,3.51,499.97
-1.08,-7.46,3.48,500.08
-1.12,-7.24,3.48,500.18
-1.33,-7.41,3.48,500.29
-1.29,-7.50,3.48,500.39
-1.34,-7.45,3.50,500.49
-1.28,-7.48,3.52,500.60
-1.24,-7.29,3.75,500.92
-1.41,-7.24,3.61,501.03
-1.42,-7.13,3.57,501.13
-1.30,-7.32,3.54,501.24
-1.36,-7.11,3.50,501.34
-1.28,-7.36,3.46,501.45
-1.26,-7.39,3.45,501.55
-1.31,-7.37,3.45,501.65
-1.23,-7.29,3.44,501.76
-1.49,-7.50,3.48,501.86
-1.25,-7.17,3.65,502.18
-1.39,-7.21,3.54,502.29
-1.21,-7.21,3.52,502.39
-1.52,-6.91,3.48,502.49
-1.33,-6.97,3.47,502.60
-1.38,-7.08,3.45,502.70
-1.57,-7.02,3.46,502.81
-1.45,-7.22,3.46,502.91
-1.58,-7.11,3.47,503.01
-1.58,-7.13,3.48,503.12
-1.20,-7.59,3.71,503.45
-1.64,-7.64,3.56,503.56
-1.10,-7.82,3.48,503.66
-1.33,-7.94,3.44,503.77
-1.30,-7.88,3.43,503.87
-1.09,-7.67,3.38,503.97
-0.91,-7.52,3.38,504.08
-1.20,-7.76,3.40,504.18
-1.50,-7.84,3.39,504.29
-1.34,-7.75,3.42,504.39
-1.18,-7.42,3.63,504.71
-1.16,-7.52,3.56,504.82
-1.34,-7.44,3.47,504.92
-1.35,-7.27,3.47,505.02
-1.10,-7.51,3.44,505.13
-1.36,-7.70,3.42,505.23
-1.14,-7.56,3.41,505.33
-1.30,-7.58,3.40,505.44
-1.32,-7.62,3.41,505.54
-1.28,-7.51,3.43,505.65
-1.53,-7.38,3.71,505.97
-1.37,-7.35,3.57,506.08
-1.28,-7.33,3.53,506.18
-1.40,-7.38,3.47,506.29
-1.03,-7.60,3.47,506.39
-1.33,-7.27,3.46,506.49
-1.42,-7.02,3.47,506.60
-1.33,-7.11,3.48,506.70
-1.43,-6.94,3.52,506.80
-1.34,-7.11,3.51,506.91
-1.01,-7.02,3.70,507.23
-1.34,-7.19,3.60,507.33
-1.17,-7.44,3.52,507.43
-1.43,-7.05,3.47,507.54
-1.49,-7.15,3.47,507.64
-1.51,-6.93,3.52,507.74
-1.50,-7.27,3.50,507.85
-1.34,-7.17,3.52,507.95
-1.29,-7.16,3.53,508.06
-1.15,-7.25,3.55,508.16
-1.35,-7.42,3.77,508.49
-1.55,-7.31,3.66,508.59
-1.25,-7.23,3.62,508.70
-1.28,-7.25,3.57,508.80
-1.35,-7.46,3.56,508.90
-1.20,-7.66,3.54,509.01
-1.23,-7.50,3.53,509.11
-1.33,-7.55,3.56,509.22
-1.27,-7.31,3.57,509.32
-1.39,-7.39,3.57,509.42
-1.13,-6.94,3.76,509.74
-1.24,-7.15,3.66,509.85
-1.21,-6.98,3.60,509.95
-1.21,-6.98,3.55,510.06
-1.38,-7.04,3.52,510.16
-1.65,-7.18,3.50,510.27
-1.60,-7.23,3.48,510.37
-1.51,-7.27,3.48,510.47
-1.35,-7.01,3.49,510.58
-1.43,-7.07,3.53,510.68
-1.06,-7.69,3.77,511.01
-0.94,-7.77,3.66,511.11
-1.08,-7.78,3.57,511.22
-1.18,-7.66,3.50,511.32
-1.09,-7.50,3.48,511.42
-1.25,-7.59,3.44,511.53
-1.18,-7.70,3.42,511.63
-1.12,-7.74,3.42,511.74
-1.22,-7.79,3.45,511.84
-1.47,-7.91,3.48,511.94
-1.03,-7.62,3.71,512.26
-1.26,-7.58,3.61,512.36
-1.18,-7.50,3.52,512.47
-1.27,-7.44,3.54,512.57
-1.39,-7.44,3.52,512.68
-1.34,-7.80,3.51,512.78
-1.40,-7.76,3.54,512.88
-1.35,-7.66,3.55,512.99
-1.31,-7.61,3.53,513.09
-1.44,-7.55,3.56,513.20
-1.48,-7.12,3.77,513.52
-1.62,-6.91,3.65,513.63
-1.37,-7.09,3.59,513.73
-1.58,-7.06,3.53,513.84
-1.15,-6.94,3.54,513.94
-1.41,-7.16,3.52,514.04
-1.61,-7.18,3.52,514.15
-1.38,-7.21,3.53,514.25
-1.48,-7.16,3.54,514.35
-1.51,-7.10,3.56,514.46
-1.26,-7.17,3.82,514.78
-1.14,-7.33,3.63,514.88
-1.21,-7.34,3.58,514.99
-1.02,-7.23,3.54,515.09
-1.24,-7.24,3.48,515.20
-1.34,-7.04,3.48,515.30
-1.42,-7.25,3.44,515.40
-1.44,-7.03,3.43,515.51
-1.45,-7.26,3.46,515.61
-1.61,-7.18,3.49,515.72
-1.42,-7.15,3.73,516.03
-1.36,-7.33,3.56,516.14
-1.37,-7.22,3.45,516.24
-1.46,-7.20,3.43,516.34
-1.42,-7.22,3.40,516.45
-1.58,-7.13,3.43,516.55
-1.56,-7.04,3.44,516.66
-1.47,-7.16,3.45,516.76
-1.35,-7.41,3.46,516.86
-1.20,-7.38,3.45,516.97
-1.26,-7.12,3.84,517.29
-1.23,-7.23,3.71,517.40
-1.33,-7.26,3.59,517.50
-1.22,-7.56,3.57,517.61
-1.17,-7.50,3.55,517.71
-1.31,-7.64,3.54,517.81
-1.23,-7.70,3.52,517.92
-1.15,-7.23,3.54,518.02
-1.20,-7.47,3.53,518.13
-1.18,-7.32,3.54,518.23
-1.24,-7.33,3.70,518.55
-1.50,-7.17,3.60,518.65
-1.38,-6.95,3.53,518.75
-1.36,-7.42,3.49,518.86
-1.43,-7.43,3.49,518.96
-1.38,-7.17,3.51,519.07
-1.42,-7.35,3.49,519.17
-1.31,-7.12,3.49,519.28
-1.49,-7.18,3.48,519.38
-1.48,-6.97,3.54,519.48
-1.11,-7.67,3.75,519.84
-1.24,-7.68,3.54,519.94
-1.25,-7.85,3.44,520.05
-1.04,-7.58,3.41,520.15
-1.13,-7.74,3.40,520.26
-1.24,-7.81,3.39,520.36
-1.23,-7.62,3.40,520.46
-1.10,-7.66,3.43,520.57
-1.24,-7.92,3.44,520.67
-1.14,-7.89,3.46,520.78
-1.17,-7.65,3.63,521.09
-1.07,-7.49,3.53,521.20
-1.09,-7.62,3.46,521.30
-1.11,-7.72,3.45,521.40
-1.29,-7.68,3.44,521.51
-1.31,-7.53,3.44,521.61
-1.12,-7.32,3.49,521.72
-1.09,-7.59,3.49,521.82
-1.38,-7.50,3.51,521.92
